id	effectiveTime	active	moduleId	sourceId	destinationId	relationshipGroup	typeId	characteristicTypeId	modifierId
2231033024	20050131	0	900000000000207008	74710000	303780008	0	116680003	900000000000011006	900000000000451002
2231060028	20040731	0	900000000000207008	74910009	363680008	0	116680003	900000000000011006	900000000000451002
2231112029	20030731	1	900000000000207008	75385009	169069000	0	116680003	900000000000011006	900000000000451002
2231113023	20050131	0	900000000000207008	75385009	303792008	0	116680003	900000000000011006	900000000000451002
2231196027	20050131	0	900000000000207008	762008	303786002	0	116680003	900000000000011006	900000000000451002
2231321023	20030731	1	900000000000207008	77477000	363680008	0	116680003	900000000000011006	900000000000451002
2231520023	20160131	0	900000000000207008	79760008	108273007	0	116680003	900000000000011006	900000000000451002
2231663025	20140131	0	900000000000207008	81308009	399902003	0	116680003	900000000000011006	900000000000451002
2231886023	20040731	0	900000000000207008	83788002	51487009	0	116680003	900000000000011006	900000000000451002
2231887025	20050131	0	900000000000207008	83788002	303751004	0	116680003	900000000000011006	900000000000451002
2231888024	20050131	0	900000000000207008	83788002	303787006	0	116680003	900000000000011006	900000000000451002
2232028022	20140131	0	900000000000207008	8533009	399902003	0	116680003	900000000000011006	900000000000451002
2233242027	20030731	1	900000000000207008	93768004	93964007	0	116680003	900000000000011006	900000000000451002
2233314027	20030731	1	900000000000207008	93964007	371983001	0	116680003	900000000000011006	900000000000451002
2233315026	20030731	1	900000000000207008	93964007	363482009	0	116680003	900000000000011006	900000000000451002
2233448025	20040731	0	900000000000207008	94267001	399244003	0	116680003	900000000000011006	900000000000451002
2233452025	20030731	1	900000000000207008	94280003	371982006	0	116680003	900000000000011006	900000000000451002
2233976027	20040731	0	900000000000207008	363023007	363072000	0	116680003	900000000000011006	900000000000451002
2233980021	20050131	0	900000000000207008	363141001	386053000	0	116680003	900000000000011006	900000000000451002
2233987024	20070131	0	900000000000207008	363244004	373205008	0	116680003	900000000000011006	900000000000451002
2233991025	20040731	0	900000000000207008	363273001	363680008	0	116680003	900000000000011006	900000000000451002
2233993027	20060131	0	900000000000207008	363276009	51860002	0	116680003	900000000000011006	900000000000451002
2233994022	20030731	1	900000000000207008	363277000	363141001	0	116680003	900000000000011006	900000000000451002
2233995023	20030731	1	900000000000207008	363277000	29357002	0	116680003	900000000000011006	900000000000451002
2234098029	20030731	1	900000000000207008	363482009	371982006	0	116680003	900000000000011006	900000000000451002
2234099021	20040731	0	900000000000207008	363482009	399244003	0	116680003	900000000000011006	900000000000451002
2234176020	20070131	0	900000000000207008	168818005	27483000	0	116680003	900000000000011006	900000000000451002
2234177027	20050131	0	900000000000207008	168818005	303780008	0	116680003	900000000000011006	900000000000451002
2238181021	20060131	0	900000000000207008	363679005	103693007	0	116680003	900000000000011006	900000000000451002
2239142029	20060131	0	900000000000207008	371571005	363072000	0	116680003	900000000000011006	900000000000451002
2244512024	20030731	1	900000000000207008	399035005	278110001	0	116680003	900000000000011006	900000000000451002
2244597028	20030731	1	900000000000207008	399100005	81308009	0	116680003	900000000000011006	900000000000451002
2244770022	20030731	1	900000000000207008	399244003	399100005	0	116680003	900000000000011006	900000000000451002
2244771021	20030731	1	900000000000207008	399244003	362969004	0	116680003	900000000000011006	900000000000451002
2245577026	20140131	0	900000000000207008	399902003	123946008	0	116680003	900000000000011006	900000000000451002
2245596027	20030731	1	900000000000207008	399913000	774007	0	116680003	900000000000011006	900000000000451002
2245714025	20030731	1	900000000000207008	399981008	64572001	0	116680003	900000000000011006	900000000000451002
2246040021	20050131	0	900000000000207008	400177003	49755003	0	116680003	900000000000011006	900000000000451002
2251128025	20050131	0	900000000000207008	102957003	18373002	0	363714003	900000000000011006	900000000000451002
2251189024	20060131	0	900000000000207008	168537006	261004008	0	363703001	900000000000011006	900000000000451002
2251202024	20060131	0	900000000000207008	169067003	261004008	0	363703001	900000000000011006	900000000000451002
2251203025	20060131	0	900000000000207008	169068008	261004008	0	363703001	900000000000011006	900000000000451002
2251204020	20060131	0	900000000000207008	169069000	261004008	0	363703001	900000000000011006	900000000000451002
2251205021	20060131	0	900000000000207008	169070004	261004008	0	363703001	900000000000011006	900000000000451002
2251206022	20060131	0	900000000000207008	169071000	261004008	0	363703001	900000000000011006	900000000000451002
2251714028	20060131	0	900000000000207008	105371005	261004008	0	363703001	900000000000011006	900000000000451002
2252190029	20060131	0	900000000000207008	108273007	261004008	0	363703001	900000000000011006	900000000000451002
2252193027	20060131	0	900000000000207008	108276004	261004008	0	363703001	900000000000011006	900000000000451002
2252194022	20060131	0	900000000000207008	108279006	261004008	0	363703001	900000000000011006	900000000000451002
2254072029	20080731	0	900000000000207008	237712005	67923007	1	363698007	900000000000011006	900000000000451002
2254073023	20110731	0	900000000000207008	237713000	67923007	1	363698007	900000000000011006	900000000000451002
2254724024	20050131	0	900000000000207008	241182000	360037004	1	260686004	900000000000011006	900000000000451002
2254725020	20050131	0	900000000000207008	241191001	278110001	1	260686004	900000000000011006	900000000000451002
2254800021	20040731	0	900000000000207008	241517007	261004008	0	363703001	900000000000011006	900000000000451002
2254844024	20060131	0	900000000000207008	241562006	261004008	0	363703001	900000000000011006	900000000000451002
2254859029	20060131	0	900000000000207008	241577003	261004008	0	363703001	900000000000011006	900000000000451002
2254860023	20060131	0	900000000000207008	241578008	261004008	0	363703001	900000000000011006	900000000000451002
2254861022	20060131	0	900000000000207008	241579000	261004008	0	363703001	900000000000011006	900000000000451002
2254862026	20040731	0	900000000000207008	241579000	123961009	2	363704007	900000000000011006	900000000000451002
2255209022	20050131	0	900000000000207008	246556002	18373002	0	363714003	900000000000011006	900000000000451002
2256855021	20060131	0	900000000000207008	113090004	261004008	0	363703001	900000000000011006	900000000000451002
2256856022	20070131	0	900000000000207008	113090004	385420005	0	363701004	900000000000011006	900000000000451002
2258096025	20050131	0	900000000000207008	281229000	18373002	0	363714003	900000000000011006	900000000000451002
2259815020	20050131	0	900000000000207008	299718000	18373002	0	363714003	900000000000011006	900000000000451002
2259832024	20050131	0	900000000000207008	299735001	18373002	0	363714003	900000000000011006	900000000000451002
2260242022	20050131	0	900000000000207008	301766008	18373002	0	363714003	900000000000011006	900000000000451002
2260467023	20060131	0	900000000000207008	303653007	261004008	0	363703001	900000000000011006	900000000000451002
2260471021	20060131	0	900000000000207008	303660001	261004008	0	363703001	900000000000011006	900000000000451002
2260472025	20070131	0	900000000000207008	303660001	84667006	1	363704007	900000000000011006	900000000000451002
2260473024	20060131	0	900000000000207008	303661002	261004008	0	363703001	900000000000011006	900000000000451002
2260474029	20060131	0	900000000000207008	303662009	261004008	0	363703001	900000000000011006	900000000000451002
2260475028	20060131	0	900000000000207008	303663004	261004008	0	363703001	900000000000011006	900000000000451002
