id	effectiveTime	active	moduleId	sourceId	destinationId	relationshipGroup	typeId	characteristicTypeId	modifierId
6021785029	20150731	1	900000000000207008	386609006	71388002	0	116680003	900000000000010007	900000000000451002
6039752027	20150731	1	900000000000207008	709548006	260222006	1	260686004	900000000000010007	900000000000451002
6039772021	20150731	1	900000000000207008	709548006	45048000	1	405813007	900000000000010007	900000000000451002
6039890028	20150731	1	900000000000207008	709548006	71388002	0	116680003	900000000000010007	900000000000451002
6039898024	20150731	1	900000000000207008	709548006	89457008	1	424361007	900000000000010007	900000000000451002
6049398026	20150731	1	900000000000207008	710073000	312251004	1	260686004	900000000000010007	900000000000451002
6049409026	20150731	1	900000000000207008	710073000	312251004	3	260686004	900000000000010007	900000000000451002
6049450023	20150731	1	900000000000207008	710073000	304062003	3	405813007	900000000000010007	900000000000451002
6049488020	20150731	1	900000000000207008	710073000	312251004	2	260686004	900000000000010007	900000000000451002
6049514029	20150731	1	900000000000207008	710073000	304061005	1	405813007	900000000000010007	900000000000451002
6049580026	20150731	1	900000000000207008	710073000	281231009	2	405813007	900000000000010007	900000000000451002
6049582023	20150731	1	900000000000207008	710073000	71388002	0	116680003	900000000000010007	900000000000451002
6225997027	20150731	1	900000000000207008	711232001	385420005	1	424361007	900000000000010007	900000000000451002
6225998021	20150731	1	900000000000207008	711232001	69536005	1	405813007	900000000000010007	900000000000451002
6226162020	20150731	1	900000000000207008	711232001	71388002	0	116680003	900000000000010007	900000000000451002
6226163026	20150731	1	900000000000207008	711232001	312251004	1	260686004	900000000000010007	900000000000451002
6226895028	20150731	1	900000000000207008	711278009	312251004	1	260686004	900000000000010007	900000000000451002
6226910022	20150731	1	900000000000207008	711278009	312251004	3	260686004	900000000000010007	900000000000451002
6226919023	20150731	1	900000000000207008	711278009	113345001	3	405813007	900000000000010007	900000000000451002
6226921029	20150731	1	900000000000207008	711278009	51185008	2	405813007	900000000000010007	900000000000451002
6226922020	20150731	1	900000000000207008	711278009	45048000	4	405813007	900000000000010007	900000000000451002
6226923026	20150731	1	900000000000207008	711278009	69536005	1	405813007	900000000000010007	900000000000451002
